step,wallclock_time,elapsed_time,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec
0,100.81781458854675,1.6802969098091125,9.262428283691406,,,0.0,21.497945481515902
0,144.9716682434082,2.41619447072347,,9.258990049362183,10498.524992385926,,
50,147.72785258293152,2.462130876382192,9.023847579956055,,,9.375e-06,65627.12653373061
100,149.15244507789612,2.485874084631602,8.237957954406738,,,1.875e-05,86143.99486541779
150,150.44271636009216,2.507378606001536,7.370274543762207,,,2.8125e-05,75970.73107571482
200,151.76429224014282,2.529404870669047,6.480434417724609,,,3.75e-05,75781.0589314701
250,153.1364061832428,2.55227343638738,5.672647476196289,,,4.6874999999999994e-05,58044.0204878708
300,154.51800799369812,2.575300133228302,5.080471038818359,,,5.625e-05,61573.50234755245
350,155.80551981925964,2.5967586636543274,4.712765693664551,,,6.5625e-05,87932.34165915978
400,157.3576889038086,2.6226281483968097,4.3224029541015625,,,7.5e-05,57266.23061333333
450,158.75401425361633,2.645900237560272,4.137763500213623,,,8.437499999999999e-05,78014.42771122635
500,160.04831457138062,2.66747190952301,3.95245361328125,,,9.374999999999999e-05,82345.32182982477
550,161.4768259525299,2.691280432542165,3.7162156105041504,,,0.00010312499999999999,58562.41199890919
600,162.7678496837616,2.71279749472936,3.663395404815674,,,0.0001125,84266.26569091016
650,164.1572983264923,2.735954972108205,3.6040635108947754,,,0.000121875,55605.12031900363
700,165.43800902366638,2.75730015039444,3.299243927001953,,,0.00013125,80037.40628377623
750,166.71332716941833,2.778555452823639,3.3019073009490967,,,0.000140625,89759.92008275949
800,167.99480652809143,2.7999134421348573,3.4454636573791504,,,0.00015,79473.14723460948
850,169.35912132263184,2.822652022043864,3.1458098888397217,,,0.00015937499999999998,77971.93889277188
900,170.68236017227173,2.8447060028711957,3.154613733291626,,,0.00016874999999999998,76042.01899737082
950,172.02530717849731,2.867088452974955,3.132352828979492,,,0.00017812499999999998,74302.2506400941
1000,173.27659821510315,2.8879433035850526,3.2311885356903076,,,0.00018749999999999998,84853.10710934181
1050,176.7944815158844,2.946574691931407,3.0692152976989746,,,0.00019687499999999997,938.7821500635569
1100,178.07044219970703,2.9678407033284504,3.063596487045288,,,0.00020624999999999997,82117.03527522321
1150,179.39318442344666,2.9898864070574445,2.8000664710998535,,,0.00021562499999999997,78091.02439113084
1200,180.74973845481873,3.0124956409136456,3.11141300201416,,,0.000225,82642.40859718494
1250,182.04293179512024,3.034048863252004,2.8996031284332275,,,0.000234375,82095.84540250208
1300,183.3549451828003,3.0559157530466714,2.888503313064575,,,0.00024375,94039.39604133824
1350,184.75920224189758,3.0793200373649596,2.9008688926696777,,,0.000253125,86039.59045243748
1400,186.02774024009705,3.100462337334951,3.2073311805725098,,,0.0002625,74386.5409735272
1450,187.32610940933228,3.122101823488871,2.7290053367614746,,,0.000271875,87467.64071807508
1500,188.67762732505798,3.1446271220843,2.8684449195861816,,,0.00028125,80468.52515714432
1550,190.12548780441284,3.1687581300735475,2.824871063232422,,,0.000290625,80707.43652814446
1600,191.4002857208252,3.190004762013753,2.7892630100250244,,,0.0002999999999999999,82868.03326323102
1600,191.51641750335693,3.1919402917226156,,2.7044463753700256,14.946039903809634,,
1650,194.5157868862152,3.2419297814369203,2.8329241275787354,,,0.0002999999336206283,79314.644161696
1700,195.88324666023254,3.2647207776705423,2.5614829063415527,,,0.0002999997344825787,73798.59096024811
