step,wallclock_time,elapsed_time,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec
0,1.1005098819732666,0.01834183136622111,9.254467010498047,,,0.0,20735.13640758009
0,2.3215930461883545,0.038693217436472575,,9.258551788330077,10493.924906080096,,
50,17.448145151138306,0.2908024191856384,7.421380519866943,,,7.5e-05,71246.88887183963
100,30.240312576293945,0.5040052096048991,5.061770915985107,,,0.00015,78848.06227116735
150,43.513100147247314,0.7252183357874552,4.022980690002441,,,0.000225,75571.798413552
200,55.58418655395508,0.9264031092325846,3.4422574043273926,,,0.0002999999999999999,71879.66626326441
200,56.970505714416504,0.9495084285736084,,3.477022707462311,32.36322371076531,,
250,77.88480186462402,1.298080031077067,3.169973850250244,,,0.0002999957517421499,48357.491201008816
300,90.68896532058716,1.5114827553431194,2.983889102935791,,,0.0002999830072359731,77295.92318940345
350,104.28019285202026,1.7380032142003377,2.846503257751465,,,0.00029996176728357235,44774.71846899529
400,117.53911757469177,1.9589852929115295,2.744904041290283,,,0.00029993203322173,71834.13290461103
400,118.86271739006042,1.9810452898343405,,2.7595813989639284,15.793230501717531,,
450,139.283109664917,2.32138516108195,2.6411938667297363,,,0.00029989380692182295,66233.8527114449
500,152.91093587875366,2.5485155979792276,2.492964267730713,,,0.00029984709078970605,65624.18099118861
550,166.10753870010376,2.7684589783350626,2.563553810119629,,,0.0002997918877655594,72792.50877181832
600,179.0700330734253,2.984500551223755,2.400139808654785,,,0.0002997282013237043,65037.6313856282
600,180.46729016304016,3.0077881693840025,,2.478311848640442,11.921122761952564,,
650,202.05581784248352,3.367596964041392,2.4295506477355957,,,0.0002996560354723842,76027.96940713885
700,215.3727593421936,3.58954598903656,2.352558135986328,,,0.00029957539475351216,75646.41935647215
750,228.41886568069458,3.806981094678243,2.4717154502868652,,,0.00029948628424238555,71001.8305799939
800,242.14680671691895,4.035780111948649,2.3250255584716797,,,0.0002993887095473663,75830.06161349767
800,243.53750610351562,4.058958435058594,,2.333968722820282,10.318812884036626,,
850,265.19222617149353,4.419870436191559,2.304582118988037,,,0.000299282676809528,44806.42313051404
900,278.1833381652832,4.636388969421387,2.2925539016723633,,,0.00029916819270226923,67270.8000567773
950,292.1582250595093,4.869303750991821,2.340850591659546,,,0.0002990452644308939,74547.28531259763
1000,305.5716700553894,5.092861167589823,2.274379253387451,,,0.0002989138997321573,65956.68319051567
1000,306.95019793510437,5.11583663225174,,2.240385365486145,9.396951850696142,,
1050,327.9014382362366,5.4650239706039425,2.1665329933166504,,,0.0002987741068737798,70376.63536903466
1100,340.6468698978424,5.677447831630706,2.1715002059936523,,,0.0002986258946539259,49456.867580243874
1150,352.7171106338501,5.878618510564168,2.1807360649108887,,,0.00029846927240065075,65665.31716914586
1200,364.8944149017334,6.081573581695556,2.0679593086242676,,,0.0002983042499713132,62351.74266463181
1200,366.2889232635498,6.10481538772583,,2.1334455728530886,8.443910856039622,,
1250,386.9832184314728,6.449720307191213,2.092484951019287,,,0.0002981308377519551,81960.72335898402
1300,398.5117132663727,6.641861887772878,2.1606650352478027,,,0.0002979490466566481,71146.42353564802
1350,411.4720985889435,6.857868309815725,2.025594711303711,,,0.0002977588881268059,63426.88384078919
1400,423.7273986339569,7.062123310565949,2.1554081439971924,,,0.0002975603741304653,64834.2211965741
1400,425.17315793037415,7.086219298839569,,2.069076859951019,7.917510771927289,,
1450,446.64675188064575,7.4441125313440955,2.0923519134521484,,,0.0002973535171615321,58622.86132926132
1500,460.5448043346405,7.675746738910675,2.039060592651367,,,0.00029713833023899507,70057.50502446221
1550,473.5998840332031,7.893331400553385,1.972209095954895,,,0.00029691482690610653,73683.14156770869
1600,487.18817138671875,8.119802856445313,2.016260862350464,,,0.0002966830212295299,45689.744021127015
1600,488.5555624961853,8.142592708269754,,1.9964372217655182,7.3627773711249125,,
1650,508.55568528175354,8.475928088029226,1.9032056331634521,,,0.00029644292779845477,64125.284829663586
1700,521.6438434123993,8.694064056873321,1.970494270324707,,,0.00029619456172367805,64577.41665437193
1750,535.1036231517792,8.91839371919632,1.9762189388275146,,,0.00029593793863665367,70833.42960925872
1800,548.4878039360046,9.14146339893341,1.9610203504562378,,,0.0002956730746885081,66874.86727203545
1800,549.831919670105,9.163865327835083,,1.9480886816978455,7.015266351582506,,
1850,571.6246361732483,9.527077269554137,1.869667410850525,,,0.0002953999865490241,77499.81869505641
1900,586.1684029102325,9.769473381837209,1.9220740795135498,,,0.0002951186914055921,65023.10810931005
1950,598.2789392471313,9.971315654118856,1.8935801982879639,,,0.0002948292069621275,75332.95703401629
2000,612.3082857131958,10.20513809521993,1.9150359630584717,,,0.00029453155143795715,46335.15074951318
2000,613.672110080719,10.227868501345316,,1.921188336610794,6.829068881956241,,
2050,636.5293598175049,10.608822663625082,1.8608791828155518,,,0.0002942257435666723,62773.966086088316
2100,650.7645237445831,10.846075395743052,1.927565574645996,,,0.0002939118025949499,81990.35333672974
2150,664.1106505393982,11.068510842323303,1.9386582374572754,,,0.0002935897482813411,62052.0464021368
2200,678.1529734134674,11.302549556891124,1.9229822158813477,,,0.00029325960089502756,64097.83083901453
2200,679.598452091217,11.326640868186951,,1.8913747429847718,6.628474869601216,,
2250,700.0692088603973,11.66782014767329,1.9555970430374146,,,0.00029292138121454596,67521.90817264988
2300,712.9915547370911,11.883192578951517,1.7929222583770752,,,0.0002925751105264802,75313.80267019712
2350,725.1264190673828,12.085440317789713,1.839438557624817,,,0.0002922208106241216,65379.81062924741
2400,738.033084154129,12.300551402568818,1.8402198553085327,,,0.0002918585038060976,72413.6595794454
2400,739.3595781326294,12.322659635543824,,1.865692687034607,6.460409378261881,,
2450,760.6979985237122,12.678299975395202,1.8123037815093994,,,0.0002914882128749678,76810.28847222145
2500,772.9364943504333,12.882274905840555,1.8591221570968628,,,0.00029110996113578935,67070.8746374124
2550,785.7366647720337,13.095611079533894,1.8670620918273926,,,0.00029072377239465,67810.20963500423
2600,800.9589915275574,13.34931652545929,1.833570957183838,,,0.0002903296709571698,46890.08090920505
2600,802.3064374923706,13.371773958206177,,1.8367602467536925,6.27617203933507,,
2650,823.8279912471771,13.730466520786285,1.845426321029663,,,0.00028992768162697117,82261.4367083683
2700,837.258828163147,13.954313802719117,1.8172459602355957,,,0.00028951782970411844,65105.22526086817
2750,849.7332365512848,14.16222060918808,1.851118803024292,,,0.0002891001409835248,44920.210284662426
2800,863.8876976966858,14.398128294944764,1.7889819145202637,,,0.00028867464175332935,44443.78984239538
2800,865.1862759590149,14.41977126598358,,1.8179563462734223,6.159258188034018,,
2850,888.1297903060913,14.80216317176819,1.8262594938278198,,,0.00028824135879324236,44472.149192512414
2900,901.8606145381927,15.031010242303212,1.8049657344818115,,,0.0002878003193728599,45819.88802046175
2950,914.1922912597656,15.236538187662761,1.8124604225158691,,,0.00028735155124994774,46050.26616211131
3000,928.2645156383514,15.471075260639191,1.8174573183059692,,,0.00028689508266869384,81298.84739314065
3000,929.736307144165,15.495605119069417,,1.7892947256565095,5.985229748489348,,
3050,951.904079914093,15.865067998568216,1.764854907989502,,,0.00028643094235793133,49249.72908572686
3100,965.1780798435211,16.08630133072535,1.7506552934646606,,,0.0002859591595293303,45755.85068511119
3150,978.1691732406616,16.302819554011027,1.7928701639175415,,,0.0002854797638755588,57745.76103728042
3200,991.1812646389008,16.51968774398168,1.7485740184783936,,,0.00028499278556841465,55694.034432985514
3200,992.7709395885468,16.54618232647578,,1.7576344430446624,5.798703992672968,,
3250,1014.3651146888733,16.906085244814555,1.7362581491470337,,,0.00028449825525692616,48491.424485956646
3300,1028.058124780655,17.134302079677582,1.8400458097457886,,,0.00028399620406542353,42367.934736113944
3350,1040.9145302772522,17.34857550462087,1.764803171157837,,,0.0002834866635915795,48216.784042312094
3400,1054.8671476840973,17.581119128068288,1.7386037111282349,,,0.0002829696659044209,57151.0236747756
3400,1056.2717063426971,17.60452843904495,,1.7556257843971252,5.787068065968274,,
3450,1077.5022015571594,17.958370025952657,1.7714080810546875,,,0.00028244524354231065,70586.56188440438
3500,1090.841870546341,18.180697842439017,1.7331618070602417,,,0.00028191342951089924,41571.675835251015
3550,1103.8026361465454,18.396710602442422,1.747909665107727,,,0.00028137425728104785,73832.84419346243
3600,1118.375473499298,18.6395912249883,1.7058995962142944,,,0.0002808277607867218,47478.7609938834
3600,1119.8233149051666,18.66372191508611,,1.7542248725891114,5.778966570046498,,
3650,1141.924936056137,19.032082267602284,1.7036621570587158,,,0.00028027397442285495,74335.44529239516
3700,1155.6408967971802,19.260681613286337,1.8391528129577637,,,0.0002797129330431844,72911.29278053873
3750,1168.4486260414124,19.47414376735687,1.6287165880203247,,,0.0002791446719580575,81239.54705061078
3800,1183.8117594718933,19.730195991198222,1.7502210140228271,,,0.00027856922693220946,70667.71497000815
3800,1185.248295545578,19.754138259092965,,1.731411612033844,5.648621945929895,,
3850,1205.0419960021973,20.084033266703287,1.7822126150131226,,,0.0002779866341825119,73393.85816892037
3900,1219.4580535888672,20.324300893147786,1.7742801904678345,,,0.0002773969303756941,65501.08111539506
3950,1232.7295484542847,20.545492474238078,1.700153112411499,,,0.00027680015262603497,41915.947111821646
4000,1247.0854358673096,20.78475726445516,1.7696698904037476,,,0.00027619633849302737,40210.81389834872
4000,1248.4805133342743,20.808008555571238,,1.7236651539802552,5.605034176345814,,
4050,1270.7898519039154,21.179830865065256,1.79649019241333,,,0.0002755855259790139,66623.88893348613
4100,1283.9365060329437,21.398941767215728,1.7812635898590088,,,0.0002749677535267953,72827.53217068395
4150,1296.6866488456726,21.61144414742788,1.7465426921844482,,,0.0002743430600172113,41001.58514576199
4200,1309.0815284252167,21.81802547375361,1.7648882865905762,,,0.0002737114847666929,47391.86010743248
4200,1310.5335004329681,21.842225007216136,,1.7097070515155792,5.527342013960008,,
4250,1330.9097111225128,22.181828518708546,1.7192912101745605,,,0.0002730730675247886,72059.6580663495
4300,1344.1055257320404,22.401758762200675,1.7617223262786865,,,0.0002724278484716623,41527.98823767582
4350,1357.1795210838318,22.61965868473053,1.7870001792907715,,,0.00027177586821556436,63899.83191389451
4400,1369.985759973526,22.83309599955877,1.714258074760437,,,0.0002711171677902763,70496.55386585035
4400,1371.3901975154877,22.856503291924795,,1.7024396538734436,5.487318232163948,,
4450,1392.967628479004,23.216127141316733,1.6646332740783691,,,0.00027045178865252756,69475.93066912543
4500,1405.9685430526733,23.43280905087789,1.658851146697998,,,0.0002697797726793871,63871.5019918171
4550,1418.8624258041382,23.647707096735637,1.7342302799224854,,,0.0002691011621656273,47804.68710439268
4600,1432.139446258545,23.86899077097575,1.6488065719604492,,,0.00026841599982106197,70219.93633561952
4600,1433.49018907547,23.891503151257833,,1.6774983525276184,5.352150017065908,,
4650,1453.9568622112274,24.232614370187125,1.6610733270645142,,,0.0002677243287678588,75868.90735134682
4700,1467.8860213756561,24.464767022927603,1.7463469505310059,,,0.00026702619253782484,69184.11726756899
4750,1481.1636488437653,24.686060814062753,1.6907882690429688,,,0.000266321635069667,60452.9047314083
4800,1493.886245727539,24.898104095458983,1.6996710300445557,,,0.0002656107007062269,66135.36944565011
4800,1495.342664718628,24.922377745310467,,1.681889247894287,5.375702418000857,,
4850,1507.8183381557465,25.13030563592911,1.7285839319229126,,,0.0002648934341916893,60788.57386902935
4900,1521.8836767673492,25.36472794612249,1.6803689002990723,,,0.00026416988066876694,64646.610952754556
4950,1534.3059673309326,25.57176612218221,1.664872646331787,,,0.00026344008567585886,67026.52087181958
5000,1547.3877866268158,25.789796443780265,1.6311604976654053,,,0.0002627040951441844,67543.61002900505
5000,1548.955822944641,25.815930382410684,,1.684286618232727,5.388605427992887,,
5050,1563.5306267738342,26.058843779563905,1.7222363948822021,,,0.00026196195539489255,43804.46228593211
5100,1576.6836204528809,26.278060340881346,1.6282241344451904,,,0.00026121371313614643,62387.801181854746
5150,1590.1485149860382,26.502475249767304,1.6801040172576904,,,0.00026045941546018383,72441.29304897731
5200,1603.682748556137,26.728045809268952,1.6478824615478516,,,0.00025969910984035335,41278.38841024735
5200,1605.2218623161316,26.75369770526886,,1.68020179271698,5.36663881049037,,
5250,1619.2064635753632,26.98677439292272,1.651242971420288,,,0.00025893284412812614,62990.260575606306
5300,1632.9335007667542,27.21555834611257,1.6942428350448608,,,0.0002581606665500851,69249.93120906141
5350,1646.5831098556519,27.44305183092753,1.6280817985534668,,,0.00025738262570488863,42566.6265295175
5400,1659.964642047882,27.666077367464702,1.752488136291504,,,0.0002565987705602128,68866.92081346162
5400,1661.3739094734192,27.68956515789032,,1.654661226272583,5.231307392447166,,
5450,1685.177612543106,28.0862935423851,1.7266433238983154,,,0.00025580915044966907,62549.64254500341
5500,1699.0142748355865,28.31690458059311,1.6743683815002441,,,0.00025501381506969935,47410.20260978871
5550,1712.367960691452,28.5394660115242,1.6928482055664062,,,0.0002542128144764484,46224.599137788966
5600,1725.5373442173004,28.758955736955006,1.6564326286315918,,,0.0002534061990826134,59248.33426247246
5600,1727.034488916397,28.783908148606617,,1.6723982751369477,5.324923126413161,,
5650,1741.6769466400146,29.02794911066691,1.603834629058838,,,0.00025259401965427113,66789.91606099777
5700,1755.395469903946,29.256591165065764,1.6523597240447998,,,0.00025177632730768274,39106.68360392003
5750,1768.9639992713928,29.48273332118988,1.7269177436828613,,,0.00025095317350607685,81122.35466274116
5800,1782.1414065361023,29.702356775601704,1.701064109802246,,,0.0002501246100564105,41207.86789395729
5800,1783.689190864563,29.72815318107605,,1.6350102245807647,5.129510443852854,,
5850,1807.1398372650146,30.118997287750243,1.6635403633117676,,,0.00024929068910610854,49037.00405029328
5900,1821.4985134601593,30.35830855766932,1.6370913982391357,,,0.00024845146313978164,48267.041785163674
5950,1834.2630288600922,30.571050481001535,1.6250014305114746,,,0.00024760698497592324,41915.768144017624
6000,1848.7275314331055,30.81212552388509,1.6210813522338867,,,0.0002467573077635849,61661.07214633669
6000,1850.1329905986786,30.83554984331131,,1.6353443205356597,5.131224478852873,,
6050,1872.1873331069946,31.20312221844991,1.5772366523742676,,,0.00024590248497903175,76418.14648553915
6100,1886.025925397873,31.43376542329788,1.6408988237380981,,,0.00024504257042237644,68521.31309851908
6150,1898.823887348175,31.64706478913625,1.621565341949463,,,0.0002441776182141931,57066.497870785584
6200,1912.341112613678,31.872351876894633,1.579686164855957,,,0.00024330768279211173,72112.28776295949
6200,1913.68217086792,31.894702847798666,,1.634149181842804,5.125095617085905,,
6250,1934.9269399642944,32.24878233273824,1.6666522026062012,,,0.00024243281890739117,69953.81174422688
6300,1948.4665715694427,32.474442859490715,1.6718056201934814,,,0.000241553081621474,62842.16340367161
6350,1961.3025670051575,32.68837611675262,1.6125357151031494,,,0.00024066852630252064,81677.05077993145
6400,1973.975862979889,32.899597716331485,1.5953327417373657,,,0.00023977920862192485,74349.6002120581
6400,1975.3395404815674,32.92232567469279,,1.6162027597427369,5.033938902861839,,
6450,1996.949777841568,33.282496297359465,1.6803537607192993,,,0.00023888518455080984,72862.97556760287
6500,2010.085884809494,33.50143141349157,1.623525857925415,,,0.00023798651035650565,63331.370404708236
6550,2023.0469493865967,33.71744915644328,1.564896821975708,,,0.00023708324259900785,67169.60526413535
6600,2037.6661310195923,33.96110218365987,1.6470341682434082,,,0.0002361754381274178,41553.30027506898
6600,2039.026594877243,33.98377658128739,,1.6134701669216156,5.02020197481727,,
6650,2062.3645536899567,34.37274256149928,1.6296236515045166,,,0.00023526315407636472,68535.66408492424
6700,2076.0542571544647,34.600904285907745,1.6134998798370361,,,0.00023434644786240983,61156.497336397115
6750,2090.4111506938934,34.84018584489822,1.5721815824508667,,,0.00023342537718043266,64308.49289952844
6800,2104.9780275821686,35.082967126369475,1.5959982872009277,,,0.00023249999999999996,72327.30748812253
6800,2106.345678091049,35.10576130151749,,1.5971851706504823,4.939110087052226,,
6850,2127.451856136322,35.45753093560537,1.5633444786071777,,,0.00023157037456171723,48461.8101075237
6900,2140.2459404468536,35.67076567411423,1.6410274505615234,,,0.00023063655937356322,48762.39415528017
6950,2154.1985149383545,35.90330858230591,1.5736831426620483,,,0.00022969861320720764,69646.68302714032
7000,2167.1820826530457,36.11970137755076,1.6802458763122559,,,0.00022875659509431214,44931.37108155184
7000,2168.5100960731506,36.14183493455251,,1.6093641698360444,4.999631300604313,,
7050,2181.0863795280457,36.351439658800764,1.5296838283538818,,,0.00022781056432281515,73916.8673466095
7100,2193.7928540706635,36.56321423451106,1.5496371984481812,,,0.00022686058043320037,70177.19748209814
7150,2206.580574274063,36.77634290456772,1.5880095958709717,,,0.00022590670321474956,63564.28601186567
7200,2219.737536907196,36.995625615119934,1.6194543838500977,,,0.00022494899270177946,43126.13973302005
7200,2221.2404177188873,37.02067362864812,,1.5941273987293243,4.924030481658992,,
7250,2244.475219488144,37.4079203248024,1.4928337335586548,,,0.00022398750916986348,68074.40368666516
7300,2256.526009082794,37.60876681804657,1.5961940288543701,,,0.00022302231313203814,57742.17045329462
7350,2268.756148815155,37.812602480252586,1.542937994003296,,,0.00022205346533499438,68695.57067740426
7400,2281.1358728408813,38.01893121401469,1.629242181777954,,,0.00022108102675525465,75978.03865931794
7400,2282.550674676895,38.04251124461492,,1.5942202746868133,4.924487826942543,,
7450,2295.8312649726868,38.263854416211444,1.5318880081176758,,,0.0002201050585953349,54323.31053454956
7500,2308.5376150608063,38.4756269176801,1.5533051490783691,,,0.00021912562227989282,66027.91481642332
7550,2322.2678978443146,38.70446496407191,1.5116209983825684,,,0.00021814277945186205,83165.68969957497
7600,2334.809924840927,38.91349874734878,1.633817195892334,,,0.0002171565919685723,71083.20660524418
7600,2336.2793107032776,38.937988511721294,,1.5805104613304137,4.8574347110773655,,
7650,2360.309212207794,39.338486870129906,1.5500507354736328,,,0.00021616712189785652,44638.747361733804
