step,wallclock_time,elapsed_time,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec
0,146.46309661865234,2.4410516103108724,9.258848190307617,,,0.0,121.72083398266662
0,168.2402627468109,2.804004379113515,,9.261911058425904,10529.236110935854,,
50,174.6890048980713,2.911483414967855,8.09383773803711,,,3.75e-05,85347.99785386404
100,179.56305170059204,2.9927175283432006,6.28865385055542,,,7.5e-05,86259.91235363821
150,184.26990008354187,3.0711650013923646,4.883001327514648,,,0.0001125,87754.9237834
200,188.9322497844696,3.1488708297411603,3.9840385913848877,,,0.00015,85250.37742187596
250,192.61098623275757,3.210183103879293,3.726832866668701,,,0.00018749999999999998,85594.62904061541
300,197.28492951393127,3.2880821585655213,3.499544382095337,,,0.000225,90148.96828495267
350,201.96900177001953,3.3661500295003255,3.122905731201172,,,0.0002625,88732.1188131085
400,206.65245723724365,3.4442076206207277,3.1059467792510986,,,0.0002999999999999999,86688.20861842768
400,207.1971366405487,3.453285610675812,,3.066428744792938,21.465108250766793,,
450,213.49087381362915,3.5581812302271527,2.8937952518463135,,,0.00029999893793135975,87871.62453263499
500,218.191499710083,3.6365249951680503,3.008744955062866,,,0.0002999957517421499,88417.02058104526
550,221.87395119667053,3.6978991866111754,2.880244731903076,,,0.0002999904414825032,89260.44809293964
600,226.55197548866272,3.7758662581443785,2.7269742488861084,,,0.0002999830072359731,87848.93337390028
650,231.3261477947235,3.855435796578725,2.6148319244384766,,,0.0002999734491195325,90270.46763926218
700,236.14262223243713,3.935710370540619,2.5383217334747314,,,0.00029996176728357235,89107.8985780491
750,241.05038046836853,4.017506341139476,2.36916184425354,,,0.0002999479619118987,89859.68697416906
800,246.07860898971558,4.101310149828593,2.5310277938842773,,,0.00029993203322173,60503.36216714973
800,246.66258597373962,4.111043099562327,,2.5359050750732424,12.627854834113421,,
850,253.58989119529724,4.226498186588287,2.472654104232788,,,0.0002999139814636938,30658.437217984396
900,263.5584571361542,4.392640952269236,2.4913525581359863,,,0.00029989380692182295,42812.9924815028
950,272.2237741947174,4.53706290324529,2.47487211227417,,,0.0002998715099135508,69998.48912937188
1000,280.1434693336487,4.669057822227478,2.3802311420440674,,,0.00029984709078970605,63850.13754643386
1050,287.7525780200958,4.79587630033493,2.2688446044921875,,,0.0002998205499345079,63628.67380241628
1100,297.98226022720337,4.966371003786723,2.368055820465088,,,0.0002997918877655594,42046.41093704493
1150,309.0264661312103,5.150441102186838,2.265927314758301,,,0.00029976110473384123,55417.413341892236
1200,317.14044427871704,5.28567407131195,2.357635021209717,,,0.0002997282013237043,26934.048210432084
1200,318.31265926361084,5.305210987726848,,2.2914634108543397,9.88939935126334,,
1250,331.53746008872986,5.525624334812164,2.304324150085449,,,0.00029969317805286257,52879.19623009705
1300,340.45711064338684,5.67428517738978,2.346740961074829,,,0.0002996560354723842,57790.195048439185
1350,348.4700598716736,5.8078343311945595,2.402279853820801,,,0.0002996167741666837,55733.286566326526
1400,357.7280580997467,5.962134301662445,2.1813464164733887,,,0.00029957539475351216,68597.51036257534
1450,367.92730236053467,6.1321217060089115,2.2583682537078857,,,0.00029953189788394776,48249.58872108127
1500,377.1817464828491,6.286362441380819,2.1146225929260254,,,0.00029948628424238555,38645.31002300066
1550,385.9424362182617,6.432373936971029,2.2443959712982178,,,0.0002994385545465265,37859.59269555521
1600,396.6977496147156,6.6116291602452595,1.9530742168426514,,,0.0002993887095473663,39306.45583481096
1600,397.3500382900238,6.622500638167064,,2.1642320275306703,8.707911911696625,,
1650,415.4745032787323,6.924575054645539,2.1233878135681152,,,0.0002993367500291838,43027.49894872351
1700,423.9018175601959,7.065030292669932,2.1329710483551025,,,0.000299282676809528,39053.05660463139
1750,434.48510670661926,7.241418445110321,2.061434745788574,,,0.0002992264907392061,23322.060263142175
1800,443.99868726730347,7.399978121121724,2.0489540100097656,,,0.00029916819270226923,60470.14020872565
1850,451.91561007499695,7.531926834583283,2.0461268424987793,,,0.0002991077836159993,57576.85776095368
1900,462.0653009414673,7.701088349024455,1.9970180988311768,,,0.0002990452644308939,36826.56588372106
1950,471.32304787635803,7.855384131272634,2.1243653297424316,,,0.00029898063613065175,39028.96908441385
2000,478.47107553482056,7.974517925580343,2.0528852939605713,,,0.0002989138997321573,60245.6807550756
2000,479.12365913391113,7.985394318898519,,2.0846215188503265,8.041547331578101,,
2050,494.4939720630646,8.241566201051077,1.9695322513580322,,,0.0002988450562854644,56765.74595317947
2100,502.55025839805603,8.375837639967601,2.005275249481201,,,0.0002987741068737798,65153.61915940572
2150,509.8371880054474,8.497286466757457,1.9311333894729614,,,0.00029870105261344654,57712.54092985757
2200,517.2820961475372,8.62136826912562,1.9950201511383057,,,0.0002986258946539259,48875.45535599981
2250,525.066953420639,8.751115890343984,1.9742947816848755,,,0.00029854863417777945,40166.29905884361
2300,534.1753780841827,8.902922968069712,1.9057061672210693,,,0.00029846927240065075,56985.38762797347
2350,542.1299669742584,9.035499449570974,1.9279305934906006,,,0.00029838781057124565,56395.762026455
2400,552.2609791755676,9.204349652926128,1.908649206161499,,,0.0002983042499713132,40823.62937185073
2400,553.048951625824,9.217482527097067,,2.0044785022735594,7.422222215298615,,
2450,569.927193403244,9.498786556720734,2.014441728591919,,,0.00029821859191562507,62354.79781357298
2500,578.3802118301392,9.639670197168986,1.9843813180923462,,,0.0002981308377519551,66174.02662773745
2550,587.3921384811401,9.78986897468567,1.9814250469207764,,,0.0002980409888610581,25406.021308390486
2600,595.800945520401,9.93001575867335,2.013284921646118,,,0.0002979490466566481,64983.44832490459
