step,wallclock_time,elapsed_time,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec
0,3.470287799835205,0.05783812999725342,9.256617546081543,,,0.0,44805.634348813735
0,5.785391807556152,0.09642319679260254,,9.25914568901062,10500.159106288003,,
50,36.672487020492554,0.6112081170082092,4.500847339630127,,,0.0005,70018.42351992999
100,63.16508460044861,1.0527514100074769,3.3165953159332275,,,0.001,53440.43021429216
150,91.50206565856934,1.5250344276428223,2.788959264755249,,,0.0009999433574532438,58456.97483362135
200,119.11674690246582,1.985279115041097,2.614863157272339,,,0.0009997734440724334,65842.07911553256
200,122.20656394958496,2.036776065826416,,2.5871214985847475,13.29145700753539,,
250,156.47159957885742,2.607859992980957,2.3753912448883057,,,0.0009994903026323537,67300.38090425292
300,181.0624029636383,3.0177067160606383,2.3787145614624023,,,0.000999094004412348,68510.5879533303
350,205.19025826454163,3.4198376377423605,2.2755532264709473,,,0.000998584649178374,60695.66196357084
400,229.29276752471924,3.821546125411987,2.1576759815216064,,,0.0009979623651578881,70355.95627905072
400,232.3835370540619,3.8730589509010316,,2.144535946846008,8.538078195718487,,
450,265.4318206310272,4.423863677183787,2.0785436630249023,,,0.0009972273090075644,76323.68144172001
500,289.6698262691498,4.827830437819163,2.050447463989258,,,0.0009963796657738578,62442.16580738372
550,313.9742696285248,5.232904493808746,1.9710514545440674,,,0.0009954196488464197,71986.88967129019
600,338.24004793167114,5.637334132194519,1.9267421960830688,,,0.0009943474999043775,71403.7582187162
600,341.35309314727783,5.689218219121297,,1.967433124780655,7.152293859613178,,
650,375.6953330039978,6.261588883399964,1.9563692808151245,,,0.0009931634888554937,73534.94968349875
700,399.0149598121643,6.650249330202739,1.9064573049545288,,,0.000991867913768218,70323.1972492696
750,423.28674387931824,7.054779064655304,1.878774642944336,,,0.0009904611007966505,69576.13287198634
800,448.1129195690155,7.4685486594835915,1.771638035774231,,,0.0009889434040984333,65387.213558625335
800,451.13125491142273,7.518854248523712,,1.8786600530147552,6.544729393752506,,
850,484.57341718673706,8.07622361977895,1.875873327255249,,,0.0009873152057455939,68893.74346008227
900,508.306081533432,8.4717680255572,1.8099530935287476,,,0.0009855769156283604,66473.66399783321
950,531.8659348487854,8.864432247479757,1.8016277551651,,,0.000983728971351974,74949.21828526181
1000,556.7044641971588,9.278407736619313,1.8035367727279663,,,0.000981771838126524,74544.37413056212
1000,559.6316282749176,9.32719380458196,,1.8234009206295014,6.192884183768427,,
1050,598.8313255310059,9.980522092183431,1.794148325920105,,,0.0009797060086498331,80916.12628286949
1100,621.4949502944946,10.35824917157491,1.7714309692382812,,,0.0009775320029834253,67003.45134363808
1150,644.821524143219,10.747025402386983,1.788757562637329,,,0.0009752503684216007,60145.89054887481
1200,669.6995358467102,11.161658930778504,1.7434158325195312,,,0.0009728616793536588,65304.32191702715
1200,672.8125007152557,11.213541678587596,,1.7645686447620392,5.839053108636192,,
