warmup_steps,mean_time_ms,std_time_ms,cv_percent
0,2179.4218296010513,5702.923109968889,261.67137689966256
1,273.6690418998478,17.922160241573426,6.548844588761428
2,258.191691400134,2.7160413567435167,1.0519476215577814
5,262.10557210033585,7.676413687370038,2.9287487579361544
10,261.0386483000184,3.8813193293182606,1.4868753552758829
