step,wallclock_time,elapsed_time,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec
0,21.44050097465515,0.35734168291091917,9.257638931274414,,,0.0,3105.12263219888
0,44.76896834373474,0.746149472395579,,9.258949708938598,10498.10148598299,,
50,312.0048267841339,5.200080446402231,6.32071590423584,,,0.00015,12448.728399629686
100,574.8002645969391,9.580004409948986,4.046899795532227,,,0.0002999999999999999,12496.327604851547
150,837.330982208252,13.955516370137532,3.4038596153259277,,,0.0002999306391870928,12539.2095942471
200,1100.3447320461273,18.339078867435454,2.994307518005371,,,0.00029972262802129533,12490.043033633177
200,1123.8148539066315,18.730247565110524,,3.0121934175491334,20.33194750212153,,
250,1393.6700475215912,23.227834125359852,2.822749137878418,,,0.0002993761802481417,12467.872212408294
300,1656.6702511310577,27.611170852184294,2.6243014335632324,,,0.00029889165186613813,12446.306305622627
350,1919.6047585010529,31.993412641684213,2.5480756759643555,,,0.00029826954076095076,12484.953238706828
400,2183.3052549362183,36.38842091560364,2.4290859699249268,,,0.00029751048619379374,12243.94858874367
400,2206.8948669433594,36.78158111572266,,2.4673226714134215,11.790836611109533,,
450,2480.1195175647736,41.33532529274623,2.347125768661499,,,0.00029661526814454614,12393.831557492838
500,2743.775844812393,45.729597413539885,2.430046558380127,,,0.00029558480651026894,12487.819283596773
550,3007.5006585121155,50.125010975201924,2.25238037109375,,,0.0002944201601599491,12501.642738006134
600,3270.3329515457153,54.50554919242859,2.223391532897949,,,0.0002931225258464402,12529.73347557023
600,3293.8044772148132,54.89674128691355,,2.234423816204071,9.341098111965339,,
650,3566.023653268814,59.433727554480235,2.1563572883605957,,,0.00029169323697671764,12489.190663295662
700,3829.2096400260925,63.82016066710154,2.164391040802002,,,0.0002901337622417129,12478.716355954644
750,4092.1255116462708,68.20209186077118,2.170614719390869,,,0.0002884457041071346,12467.138215933857
800,4355.244298458099,72.58740497430166,2.070260524749756,,,0.00028663079716682654,12459.840842271347
800,4378.852895259857,72.98088158766429,,2.0744765996932983,7.96037890372038,,
850,4651.665887117386,77.52776478528976,2.0698189735412598,,,0.00028469090636035503,12434.211084463443
900,4915.431130886078,81.92385218143463,2.0360379219055176,,,0.00028262802505665753,12460.122677659412
950,5179.36567735672,86.32276128927866,2.0084686279296875,,,0.0002804442730057217,12163.522877580077
1000,5442.409215927124,90.70682026545207,1.9731335639953613,,,0.00027814189416039837,12501.72461458142
1000,5465.863316059113,91.09772193431854,,1.9826026201248168,7.261617644943603,,
1050,5738.241998910904,95.63736664851507,1.9420194625854492,,,0.000275723254370589,12403.805000123417
1100,6001.334830999374,100.0222471833229,1.9397269487380981,,,0.0002731908389521741,12183.963602081874
1150,6264.393221139908,104.40655368566513,1.9032230377197266,,,0.000270547250133184,12549.24946552975
1200,6526.773439645767,108.77955732742946,1.9117045402526855,,,0.0002677952043798331,12662.613273346387
