step,wallclock_time,elapsed_time,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec
0,347.8138530254364,5.79689755042394,10.384416580200195,,,0.0,101.3035811294993
0,373.8949534893036,6.2315825581550595,,10.385787725448608,32395.91862393307,,
50,384.6762840747833,6.411271401246389,9.934391975402832,,,3.75e-05,45322.35489151439
100,393.9626352787018,6.566043921311697,8.571466445922852,,,7.5e-05,45346.16087979612
150,403.10712909698486,6.718452151616415,7.396435737609863,,,0.0001125,44501.265197699286
200,412.1339821815491,6.868899703025818,7.2469682693481445,,,0.00015,44935.66065209516
250,419.7664210796356,6.996107017993927,6.916697025299072,,,0.00018749999999999998,45755.210911023016
300,428.7648389339447,7.146080648899078,6.702409744262695,,,0.000225,45684.33739655796
350,437.98190355300903,7.299698392550151,6.488734245300293,,,0.0002625,44903.831580598155
400,447.02157950401306,7.450359658400218,6.439481735229492,,,0.0003,45277.80088421524
400,448.35332465171814,7.472555410861969,,6.379821991920471,589.822705106096,,
450,459.21389269828796,7.6535648783048,6.221038818359375,,,0.00029999893793135975,46074.256239716684
500,468.35983085632324,7.8059971809387205,5.982607841491699,,,0.0002999957517421499,45349.21320363747
550,477.7715585231781,7.962859308719635,5.897289752960205,,,0.0002999904414825032,40634.280844622364
600,487.03841829299927,8.117306971549988,5.973611354827881,,,0.00029998300723597314,44736.2718986109
650,494.5867896080017,8.243113160133362,6.007693290710449,,,0.00029997344911953256,46556.39703857869
700,503.63512992858887,8.393918832143148,5.777907371520996,,,0.0002999617672835724,44727.12906921042
750,512.9519984722137,8.549199974536895,5.741914749145508,,,0.0002999479619118987,44589.62357817584
800,520.651727437973,8.677528790632884,5.819616317749023,,,0.00029993203322173,31705.97958289156
800,521.782573223114,8.696376220385234,,5.762173962593079,318.0389827697043,,
850,534.6329939365387,8.910549898942312,5.77335262298584,,,0.00029991398146369386,45241.49393922636
900,544.0979874134064,9.06829979022344,5.882219314575195,,,0.000299893806921823,44527.27428802472
950,551.8988978862762,9.19831496477127,5.737975597381592,,,0.0002998715099135508,41329.85270775145
1000,561.1643586158752,9.352739310264587,5.751127243041992,,,0.00029984709078970605,44993.85633807981
1050,570.589635848999,9.509827264149983,5.691993713378906,,,0.0002998205499345079,44443.4736641957
1100,579.7584738731384,9.662641231218974,5.674955368041992,,,0.00029979188776555946,44516.717045912425
1150,587.6491980552673,9.794153300921122,5.552033424377441,,,0.00029976110473384123,44838.26049191965
1200,596.9947838783264,9.949913064638773,5.532350063323975,,,0.00029972820132370437,41054.445788243
1200,598.2084472179413,9.970140786965688,,5.517565274238587,249.02798363803592,,
1250,611.0581171512604,10.184301952521006,5.625384330749512,,,0.00029969317805286257,44189.69092445383
1300,619.0804753303528,10.318007922172546,5.394380569458008,,,0.0002996560354723842,44666.891607864345
1350,628.5624802112579,10.4760413368543,5.473683834075928,,,0.0002996167741666837,42237.34021723631
1400,637.862056016922,10.6310342669487,5.523174285888672,,,0.0002995753947535122,44767.68880225977
1450,645.8629434108734,10.764382390181224,5.421685218811035,,,0.0002995318978839478,44302.79095267198
1500,655.1814172267914,10.91969028711319,5.2999467849731445,,,0.0002994862842423856,44146.88119439037
1550,664.8696393966675,11.081160656611125,5.54749870300293,,,0.00029943855454652655,44336.347653291254
1600,672.8875937461853,11.214793229103089,5.375697135925293,,,0.0002993887095473664,41359.354095822986
1600,674.0324747562408,11.233874579270681,,5.321175122261048,204.62419921590174,,
1650,687.9357068538666,11.46559511423111,5.234062194824219,,,0.0002993367500291838,39446.52563469668
1700,697.531735420227,11.625528923670451,5.230463027954102,,,0.00029928267680952807,44194.2379432802
1750,706.090812921524,11.768180215358734,5.379670143127441,,,0.00029922649073920615,42831.24456876736
1800,715.9492135047913,11.932486891746521,5.292181968688965,,,0.0002991681927022693,38217.70058939796
1850,726.0866148471832,12.101443580786388,5.221412658691406,,,0.0002991077836159993,44927.61103585345
1900,734.0091471672058,12.233485786120097,5.272831439971924,,,0.0002990452644308939,-6063.68512645774
1950,743.7470192909241,12.395783654848735,5.3159894943237305,,,0.0002989806361306518,43761.78223380382
2000,753.6889238357544,12.56148206392924,5.294136047363281,,,0.00029891389973215736,43240.90042435805
2000,754.8020267486572,12.580033779144287,,5.172201609611511,176.30255993120042,,
2050,766.6053867340088,12.776756445566813,5.022972106933594,,,0.0002988450562854644,43566.851875379594
2100,776.0406398773193,12.934010664621988,5.134810447692871,,,0.0002987741068737798,36123.314715737
2150,785.633526802063,13.093892113367717,5.214298248291016,,,0.00029870105261344654,44724.80028324187
2200,794.9431204795837,13.249052007993063,5.145668983459473,,,0.0002986258946539259,45048.36359917664
2250,802.5290179252625,13.375483632087708,5.013332843780518,,,0.0002985486341777795,44643.73530065238
2300,811.8015420436859,13.530025700728098,5.0564165115356445,,,0.00029846927240065075,44726.60507122336
2350,820.9750139713287,13.682916899522146,5.033464431762695,,,0.0002983878105712457,44710.89083875199
2400,828.7286081314087,13.812143468856812,5.050706386566162,,,0.00029830424997131323,44563.194837062954
2400,829.8260788917542,13.830434648195903,,5.088455414772033,162.13923068197536,,
2450,842.7718594074249,14.046197656790415,4.954888820648193,,,0.0002982185919156251,44762.38155400643
2500,852.0226809978485,14.20037801663081,4.910516262054443,,,0.0002981308377519552,35559.11164466283
2550,859.7284681797028,14.328807802995046,5.230813980102539,,,0.00029804098886105815,44191.168602938815
2600,869.0789284706116,14.484648807843525,5.052353382110596,,,0.0002979490466566481,43640.723821716885
2650,878.2633259296417,14.637722098827362,5.062326431274414,,,0.00029785501258537564,44901.014943161106
