step,wallclock_time,elapsed_time,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec
0,0.6480600833892822,0.01080100138982137,9.256197929382324,,,0.0,26944.672323313436
0,1.190342664718628,0.019839044411977133,,9.258789777755737,10496.422646447521,,
50,7.451314449310303,0.12418857415517172,8.177267074584961,,,3.75e-05,90019.54027854919
100,12.218146562576294,0.20363577604293823,6.333996772766113,,,7.5e-05,77513.54324413343
150,19.926153898239136,0.33210256497065227,4.946228981018066,,,0.0001125,49971.62295279856
200,28.63248896598816,0.477208149433136,4.071112632751465,,,0.00015,38738.94349663343
250,37.9443302154541,0.6324055035909016,3.819807291030884,,,0.00018749999999999998,68238.39604389058
300,47.40314292907715,0.7900523821512858,3.5575151443481445,,,0.000225,56369.39356176564
350,56.33280110359192,0.9388800183931987,3.175598382949829,,,0.0002625,44261.415330075964
400,67.21766495704651,1.120294415950775,3.1537132263183594,,,0.0002999999999999999,38064.983900915075
400,68.43908095359802,1.1406513492266337,,3.111248958110809,22.449064840538828,,
450,83.53507709503174,1.3922512849171957,2.9367218017578125,,,0.00029999893793135975,58903.55304274483
500,95.1266016960144,1.5854433616002401,3.042285203933716,,,0.0002999957517421499,68581.35388926702
550,105.5741195678711,1.7595686594645181,2.9016542434692383,,,0.0002999904414825032,41986.605203152685
600,115.51160168647766,1.9251933614412944,2.7465600967407227,,,0.0002999830072359731,55289.62646713332
650,125.13860082626343,2.0856433471043903,2.6406569480895996,,,0.0002999734491195325,71563.1084118534
700,135.37842178344727,2.256307029724121,2.564443826675415,,,0.00029996176728357235,61747.22686707712
750,145.10352540016174,2.418392090002696,2.3945274353027344,,,0.0002999479619118987,41062.73751437087
800,152.6164140701294,2.543606901168823,2.557795763015747,,,0.00029993203322173,63742.93807463694
800,153.32604694366455,2.5554341157277425,,2.556196916103363,12.886714746797422,,
850,167.37336111068726,2.7895560185114543,2.49037504196167,,,0.0002999139814636938,73749.17013951491
900,176.69463992118835,2.9449106653531394,2.5060648918151855,,,0.00029989380692182295,38135.70728956943
950,185.08539056777954,3.0847565094629923,2.4862728118896484,,,0.0002998715099135508,26534.62452602591
1000,193.53125286102295,3.225520881017049,2.393545150756836,,,0.00029984709078970605,42749.23249613375
1050,202.7311942577362,3.378853237628937,2.2844738960266113,,,0.0002998205499345079,63789.80092083767
1100,211.52285861968994,3.5253809769948323,2.378607749938965,,,0.0002997918877655594,55205.67865744423
1150,219.6585569381714,3.660975948969523,2.2704286575317383,,,0.00029976110473384123,49116.07315434515
1200,228.24490213394165,3.8040817022323608,2.3691275119781494,,,0.0002997282013237043,48065.191175297994
1200,228.94440960884094,3.815740160147349,,2.305558180809021,10.02977511823789,,
1250,244.2763171195984,4.071271951993307,2.3326916694641113,,,0.00029969317805286257,69521.89848835257
1300,252.10917806625366,4.201819634437561,2.3697450160980225,,,0.0002996560354723842,60641.21757761553
1350,259.26170897483826,4.321028482913971,2.4187633991241455,,,0.0002996167741666837,64853.55624805353
1400,267.67575573921204,4.461262595653534,2.18284273147583,,,0.00029957539475351216,56512.355787132976
1450,276.44125509262085,4.607354251543681,2.2763655185699463,,,0.00029953189788394776,22894.770123030343
1500,284.87264919281006,4.747877486546835,2.1381609439849854,,,0.00029948628424238555,25357.983779918184
1550,293.4765911102295,4.891276518503825,2.2607882022857666,,,0.0002994385545465265,49964.428964466235
1600,303.15468072891235,5.0525780121485395,1.964668869972229,,,0.0002993887095473663,55937.25467110565
1600,303.8932240009308,5.0648870666821795,,2.1769447684288026,8.81931999019236,,
1650,319.320524930954,5.322008748849233,2.136455774307251,,,0.0002993367500291838,56657.25950244786
